,onset,offset,duration,label,start_x,start_y,end_x,end_y,amp,peak_vel,med_vel,avg_vel
84,2.645833333333333,2.65,0.004166666666666874,SACC,,,,,,,,
85,2.65,2.6875,0.03750000000000009,FIX,,,,,,,,
86,2.6875,2.6916666666666664,0.00416666666666643,SACC,,,,,,,,
87,2.6916666666666664,2.7541666666666664,0.0625,FIX,,,,,,,,
88,2.7541666666666664,2.7583333333333333,0.004166666666666874,SACC,,,,,,,,
89,2.7583333333333333,2.783333333333333,0.02499999999999991,FIX,,,,,,,,
90,2.783333333333333,2.8041666666666667,0.02083333333333348,SACC,,,,,,,,
91,2.8041666666666667,2.825,0.02083333333333348,GAP,,,,,,,,
92,2.825,2.8666666666666667,0.04166666666666652,FIX,,,,,,,,
93,2.8666666666666667,2.870833333333333,0.00416666666666643,SACC,,,,,,,,
94,2.870833333333333,2.9208333333333334,0.050000000000000266,FIX,,,,,,,,
95,2.9208333333333334,2.925,0.00416666666666643,SACC,,,,,,,,
96,2.925,2.9458333333333333,0.02083333333333348,FIX,,,,,,,,
97,2.9458333333333333,2.95,0.004166666666666874,SACC,,,,,,,,
98,2.95,2.958333333333333,0.00833333333333286,FIX,,,,,,,,
99,2.958333333333333,2.9625,0.004166666666666874,SACC,,,,,,,,
100,2.9625,3.0041666666666664,0.04166666666666652,FIX,,,,,,,,
101,3.0041666666666664,3.0083333333333333,0.004166666666666874,SACC,,,,,,,,
102,3.0083333333333333,3.0375,0.029166666666666785,FIX,,,,,,,,
103,3.0375,3.0416666666666665,0.00416666666666643,SACC,,,,,,,,
104,3.0416666666666665,3.05,0.008333333333333304,FIX,,,,,,,,
105,3.05,3.0541666666666667,0.004166666666666874,SACC,,,,,,,,
106,3.0541666666666667,3.0625,0.008333333333333304,FIX,,,,,,,,
107,3.0625,3.0708333333333333,0.008333333333333304,SACC,,,,,,,,
108,3.0708333333333333,3.095833333333333,0.02499999999999991,FIX,,,,,,,,
109,3.095833333333333,3.1041666666666665,0.008333333333333304,SACC,,,,,,,,
110,3.1041666666666665,3.1291666666666664,0.02499999999999991,GAP,,,,,,,,
111,3.1291666666666664,3.1333333333333333,0.004166666666666874,FIX,,,,,,,,
112,3.1333333333333333,3.1375,0.004166666666666874,SACC,,,,,,,,
113,3.1375,3.175,0.037499999999999645,FIX,,,,,,,,
114,3.175,3.1791666666666667,0.004166666666666874,SACC,,,,,,,,
115,3.1791666666666667,3.2666666666666666,0.08749999999999991,FIX,,,,,,,,
116,3.2666666666666666,3.270833333333333,0.00416666666666643,SACC,,,,,,,,
117,3.270833333333333,3.308333333333333,0.03750000000000009,FIX,,,,,,,,
118,3.308333333333333,3.3125,0.004166666666666874,SACC,,,,,,,,
119,3.3125,3.325,0.012500000000000178,FIX,,,,,,,,
120,3.325,3.345833333333333,0.020833333333333037,SACC,,,,,,,,
121,3.345833333333333,3.3541666666666665,0.008333333333333304,FIX,,,,,,,,
122,3.3541666666666665,3.395833333333333,0.04166666666666652,SACC,,,,,,,,
123,3.395833333333333,3.5541666666666667,0.15833333333333366,FIX,,,,,,,,
124,3.5541666666666667,3.558333333333333,0.00416666666666643,SACC,,,,,,,,
125,3.558333333333333,3.6,0.04166666666666696,FIX,,,,,,,,
126,3.6,3.975,0.375,GAP,,,,,,,,
127,3.975,4.020833333333333,0.04583333333333295,SACC,,,,,,,,
128,4.020833333333333,4.025,0.004166666666667318,FIX,,,,,,,,
129,4.025,4.033333333333333,0.00833333333333286,SACC,,,,,,,,
130,4.033333333333333,4.0375,0.00416666666666643,FIX,,,,,,,,
131,4.0375,4.041666666666667,0.004166666666667318,SACC,,,,,,,,
132,4.041666666666667,4.1375,0.09583333333333321,FIX,,,,,,,,
133,4.1375,4.141666666666667,0.00416666666666643,SACC,,,,,,,,
134,4.141666666666667,4.145833333333333,0.00416666666666643,FIX,,,,,,,,
135,4.145833333333333,4.15,0.004166666666667318,SACC,,,,,,,,
136,4.15,4.216666666666667,0.06666666666666643,FIX,,,,,,,,
137,4.216666666666667,4.220833333333333,0.00416666666666643,SACC,,,,,,,,
138,4.220833333333333,4.241666666666666,0.020833333333333037,FIX,,,,,,,,
139,4.241666666666666,4.266666666666667,0.025000000000000355,SACC,,,,,,,,
140,4.266666666666667,4.275,0.008333333333333748,FIX,,,,,,,,
141,4.275,4.283333333333333,0.00833333333333286,SACC,,,,,,,,
142,4.283333333333333,4.2875,0.00416666666666643,FIX,,,,,,,,
143,4.2875,4.291666666666667,0.004166666666667318,SACC,,,,,,,,
144,4.291666666666667,4.295833333333333,0.00416666666666643,FIX,,,,,,,,
145,4.295833333333333,4.3,0.00416666666666643,SACC,,,,,,,,
146,4.3,4.3125,0.012500000000000178,FIX,,,,,,,,
147,4.3125,4.316666666666666,0.00416666666666643,SACC,,,,,,,,
148,4.316666666666666,4.3375,0.020833333333333925,FIX,,,,,,,,
149,4.3375,4.341666666666667,0.00416666666666643,SACC,,,,,,,,
150,4.341666666666667,4.391666666666667,0.04999999999999982,FIX,,,,,,,,
151,4.391666666666667,4.395833333333333,0.00416666666666643,SACC,,,,,,,,
152,4.395833333333333,4.4375,0.04166666666666696,FIX,,,,,,,,
153,4.4375,4.441666666666666,0.00416666666666643,SACC,,,,,,,,
154,4.441666666666666,4.4625,0.020833333333333925,FIX,,,,,,,,
155,4.4625,4.466666666666667,0.00416666666666643,SACC,,,,,,,,
156,4.466666666666667,4.504166666666666,0.037499999999999645,FIX,,,,,,,,
157,4.504166666666666,4.508333333333333,0.00416666666666643,SACC,,,,,,,,
158,4.508333333333333,4.525,0.016666666666667496,FIX,,,,,,,,
159,4.525,4.529166666666667,0.00416666666666643,SACC,,,,,,,,
160,4.529166666666667,4.5375,0.00833333333333286,FIX,,,,,,,,
161,4.5375,4.541666666666667,0.004166666666667318,SACC,,,,,,,,
162,4.541666666666667,4.566666666666666,0.024999999999999467,FIX,,,,,,,,
163,4.566666666666666,4.608333333333333,0.04166666666666696,SACC,,,,,,,,
164,4.608333333333333,4.716666666666667,0.10833333333333339,FIX,,,,,,,,
165,4.716666666666667,4.720833333333333,0.00416666666666643,SACC,,,,,,,,
166,4.720833333333333,4.75,0.029166666666666785,FIX,,,,,,,,
167,4.75,4.754166666666666,0.00416666666666643,SACC,,,,,,,,
168,4.754166666666666,4.7875,0.033333333333333215,FIX,,,,,,,,
169,4.7875,4.808333333333334,0.020833333333333925,SACC,,,,,,,,
170,4.808333333333334,4.8125,0.00416666666666643,FIX,,,,,,,,
171,4.8125,4.816666666666666,0.00416666666666643,SACC,,,,,,,,
172,4.816666666666666,4.841666666666667,0.025000000000000355,FIX,,,,,,,,
173,4.841666666666667,4.8625,0.020833333333333037,SACC,,,,,,,,
174,4.8625,4.883333333333333,0.020833333333333037,FIX,,,,,,,,
175,4.883333333333333,4.8875,0.004166666666667318,SACC,,,,,,,,
176,4.8875,5.033333333333333,0.14583333333333304,FIX,,,,,,,,
177,5.033333333333333,5.0375,0.00416666666666643,SACC,,,,,,,,
178,5.0375,5.441666666666666,0.4041666666666668,FIX,,,,,,,,
179,5.441666666666666,5.445833333333333,0.00416666666666643,SACC,,,,,,,,
180,5.445833333333333,5.454166666666667,0.008333333333333748,FIX,,,,,,,,
181,5.454166666666667,5.483333333333333,0.029166666666666785,SACC,,,,,,,,
182,5.483333333333333,5.729166666666667,0.24583333333333357,FIX,,,,,,,,
183,5.729166666666667,5.754166666666666,0.024999999999999467,SACC,,,,,,,,
184,5.754166666666666,5.7625,0.008333333333333748,FIX,,,,,,,,
185,5.7625,5.770833333333333,0.00833333333333286,SACC,,,,,,,,
186,5.770833333333333,5.866666666666666,0.09583333333333321,FIX,,,,,,,,
187,5.866666666666666,5.870833333333334,0.004166666666667318,GAP,,,,,,,,
188,5.870833333333334,5.9125,0.041666666666666075,FIX,,,,,,,,
189,5.9125,5.916666666666667,0.004166666666667318,SACC,,,,,,,,
190,5.916666666666667,5.941666666666666,0.024999999999999467,FIX,,,,,,,,
191,5.941666666666666,5.945833333333333,0.00416666666666643,SACC,,,,,,,,
192,5.945833333333333,5.970833333333333,0.025000000000000355,FIX,,,,,,,,
193,5.970833333333333,5.975,0.00416666666666643,SACC,,,,,,,,
194,5.975,5.9875,0.012500000000000178,FIX,,,,,,,,
195,5.9875,5.991666666666666,0.00416666666666643,SACC,,,,,,,,
196,5.991666666666666,6.095833333333333,0.10416666666666696,FIX,,,,,,,,
197,6.095833333333333,6.104166666666667,0.008333333333333748,SACC,,,,,,,,
198,6.104166666666667,6.1125,0.00833333333333286,FIX,,,,,,,,
199,6.1125,6.133333333333333,0.020833333333333037,SACC,,,,,,,,
200,6.133333333333333,6.1375,0.004166666666667318,FIX,,,,,,,,
201,6.1375,6.141666666666667,0.00416666666666643,SACC,,,,,,,,
202,6.141666666666667,6.241666666666666,0.09999999999999964,FIX,,,,,,,,
203,6.241666666666666,6.25,0.008333333333333748,SACC,,,,,,,,
204,6.25,6.291666666666667,0.04166666666666696,FIX,,,,,,,,
205,6.291666666666667,6.295833333333333,0.00416666666666643,SACC,,,,,,,,
206,6.295833333333333,6.3625,0.06666666666666643,FIX,,,,,,,,
207,6.3625,6.366666666666666,0.00416666666666643,SACC,,,,,,,,
208,6.366666666666666,6.5625,0.19583333333333375,FIX,,,,,,,,
209,6.5625,6.566666666666666,0.00416666666666643,SACC,,,,,,,,
210,6.566666666666666,7.016666666666667,0.4500000000000002,FIX,,,,,,,,
211,7.016666666666667,7.025,0.008333333333333748,SACC,,,,,,,,
212,7.025,7.029166666666667,0.00416666666666643,FIX,,,,,,,,
213,7.029166666666667,7.033333333333333,0.00416666666666643,SACC,,,,,,,,
214,7.033333333333333,7.0375,0.00416666666666643,FIX,,,,,,,,
215,7.0375,7.041666666666667,0.004166666666667318,SACC,,,,,,,,
216,7.041666666666667,7.054166666666666,0.01249999999999929,FIX,,,,,,,,
217,7.054166666666666,7.058333333333334,0.004166666666667318,SACC,,,,,,,,
218,7.058333333333334,7.0625,0.00416666666666643,FIX,,,,,,,,
219,7.0625,7.066666666666666,0.00416666666666643,SACC,,,,,,,,
220,7.066666666666666,7.1625,0.09583333333333321,FIX,,,,,,,,
221,7.1625,7.166666666666667,0.004166666666667318,SACC,,,,,,,,
222,7.166666666666667,7.254166666666666,0.08749999999999947,FIX,,,,,,,,
223,7.254166666666666,7.258333333333333,0.00416666666666643,SACC,,,,,,,,
224,7.258333333333333,7.366666666666666,0.10833333333333339,FIX,,,,,,,,
225,7.366666666666666,7.383333333333333,0.016666666666666607,SACC,,,,,,,,
226,7.383333333333333,7.391666666666667,0.008333333333333748,FIX,,,,,,,,
227,7.391666666666667,7.404166666666667,0.012500000000000178,SACC,,,,,,,,
228,7.404166666666667,7.420833333333333,0.016666666666666607,FIX,,,,,,,,
229,7.420833333333333,7.425,0.00416666666666643,GAP,,,,,,,,
230,7.425,7.454166666666667,0.029166666666666785,FIX,,,,,,,,
231,7.454166666666667,7.458333333333333,0.00416666666666643,SACC,,,,,,,,
232,7.458333333333333,7.554166666666666,0.09583333333333321,FIX,,,,,,,,
233,7.554166666666666,7.558333333333334,0.004166666666667318,SACC,,,,,,,,
234,7.558333333333334,7.6625,0.10416666666666607,FIX,,,,,,,,
235,7.6625,7.666666666666667,0.004166666666667318,SACC,,,,,,,,
236,7.666666666666667,7.7625,0.09583333333333321,FIX,,,,,,,,
237,7.7625,7.804166666666666,0.041666666666666075,SACC,,,,,,,,
238,7.804166666666666,7.854166666666667,0.05000000000000071,FIX,,,,,,,,
239,7.854166666666667,7.858333333333333,0.00416666666666643,SACC,,,,,,,,
240,7.858333333333333,7.891666666666667,0.033333333333333215,FIX,,,,,,,,
241,7.891666666666667,7.895833333333333,0.00416666666666643,SACC,,,,,,,,
242,7.895833333333333,7.9875,0.09166666666666679,FIX,,,,,,,,
243,7.9875,7.991666666666666,0.00416666666666643,SACC,,,,,,,,
244,7.991666666666666,8.066666666666666,0.07500000000000018,FIX,,,,,,,,
245,8.066666666666666,8.070833333333333,0.00416666666666643,SACC,,,,,,,,
246,8.070833333333333,8.208333333333334,0.13750000000000107,FIX,,,,,,,,
247,8.208333333333334,8.216666666666667,0.00833333333333286,SACC,,,,,,,,
248,8.216666666666667,8.220833333333333,0.00416666666666643,FIX,,,,,,,,
249,8.220833333333333,8.225,0.00416666666666643,SACC,,,,,,,,
250,8.225,8.254166666666666,0.029166666666666785,FIX,,,,,,,,
251,8.254166666666666,8.258333333333333,0.00416666666666643,SACC,,,,,,,,
252,8.258333333333333,8.279166666666667,0.020833333333333925,FIX,,,,,,,,
253,8.279166666666667,8.283333333333333,0.00416666666666643,SACC,,,,,,,,
254,8.283333333333333,8.45,0.16666666666666607,FIX,,,,,,,,
255,8.45,8.454166666666666,0.00416666666666643,SACC,,,,,,,,
256,8.454166666666666,8.508333333333333,0.05416666666666714,FIX,,,,,,,,
257,8.508333333333333,8.516666666666666,0.00833333333333286,SACC,,,,,,,,
258,8.516666666666666,8.558333333333334,0.04166666666666785,FIX,,,,,,,,
259,8.558333333333334,8.579166666666666,0.02083333333333215,SACC,,,,,,,,
260,8.579166666666666,8.608333333333333,0.029166666666666785,FIX,,,,,,,,
261,8.608333333333333,8.629166666666666,0.020833333333333925,SACC,,,,,,,,
262,8.629166666666666,8.670833333333333,0.041666666666666075,FIX,,,,,,,,
263,8.670833333333333,8.675,0.004166666666668206,SACC,,,,,,,,
264,8.675,8.979166666666666,0.30416666666666536,FIX,,,,,,,,
265,8.979166666666666,8.983333333333333,0.00416666666666643,SACC,,,,,,,,
266,8.983333333333333,9.025,0.04166666666666785,FIX,,,,,,,,
267,9.025,9.033333333333331,0.008333333333331083,SACC,,,,,,,,
268,9.033333333333331,9.0625,0.02916666666666856,FIX,,,,,,,,
269,9.0625,9.066666666666666,0.00416666666666643,SACC,,,,,,,,
270,9.066666666666666,9.1,0.033333333333333215,FIX,,,,,,,,
271,9.1,9.116666666666667,0.016666666666667496,SACC,,,,,,,,
272,9.116666666666667,9.179166666666667,0.0625,FIX,,,,,,,,
273,9.179166666666667,9.183333333333334,0.00416666666666643,SACC,,,,,,,,
274,9.183333333333334,9.241666666666667,0.05833333333333357,FIX,,,,,,,,
275,9.241666666666667,9.245833333333334,0.00416666666666643,SACC,,,,,,,,
276,9.245833333333334,9.375,0.12916666666666643,FIX,,,,,,,,
277,9.375,9.395833333333334,0.020833333333333925,SACC,,,,,,,,
278,9.395833333333334,9.45,0.054166666666665364,FIX,,,,,,,,
279,9.45,9.454166666666666,0.00416666666666643,SACC,,,,,,,,
280,9.454166666666666,9.658333333333331,0.20416666666666572,FIX,,,,,,,,
281,9.658333333333331,9.6625,0.004166666666668206,SACC,,,,,,,,
282,9.6625,9.75,0.08750000000000036,FIX,,,,,,,,
283,9.75,9.754166666666666,0.00416666666666643,SACC,,,,,,,,
284,9.754166666666666,9.783333333333331,0.02916666666666501,FIX,,,,,,,,
285,9.783333333333331,9.816666666666666,0.03333333333333499,SACC,,,,,,,,
286,9.816666666666666,9.854166666666666,0.037499999999999645,FIX,,,,,,,,
287,9.854166666666666,9.858333333333333,0.00416666666666643,SACC,,,,,,,,
288,9.858333333333333,9.8625,0.004166666666668206,FIX,,,,,,,,
289,9.8625,9.866666666666667,0.00416666666666643,SACC,,,,,,,,
290,9.866666666666667,9.9,0.033333333333333215,FIX,,,,,,,,
291,9.9,9.904166666666669,0.004166666666668206,SACC,,,,,,,,
292,9.904166666666669,9.9375,0.03333333333333144,FIX,,,,,,,,
293,9.9375,9.941666666666666,0.00416666666666643,SACC,,,,,,,,
294,9.941666666666666,10.045833333333333,0.10416666666666607,FIX,,,,,,,,
295,10.045833333333333,10.05,0.004166666666668206,SACC,,,,,,,,
296,10.05,10.291666666666666,0.24166666666666536,FIX,,,,,,,,
297,10.291666666666666,10.295833333333333,0.00416666666666643,SACC,,,,,,,,
298,10.295833333333333,10.3125,0.016666666666667496,FIX,,,,,,,,
299,10.3125,10.316666666666666,0.00416666666666643,SACC,,,,,,,,
300,10.316666666666666,10.333333333333334,0.016666666666667496,FIX,,,,,,,,
301,10.333333333333334,10.354166666666666,0.02083333333333215,SACC,,,,,,,,
302,10.354166666666666,10.370833333333334,0.016666666666667496,FIX,,,,,,,,
303,10.370833333333334,10.383333333333333,0.01249999999999929,SACC,,,,,,,,
304,10.383333333333333,10.4375,0.05416666666666714,FIX,,,,,,,,
305,10.4375,10.441666666666666,0.00416666666666643,SACC,,,,,,,,
306,10.441666666666666,10.6375,0.19583333333333286,FIX,,,,,,,,
307,10.6375,10.6625,0.025000000000000355,SACC,,,,,,,,
308,10.6625,10.783333333333331,0.1208333333333318,FIX,,,,,,,,
309,10.783333333333331,10.7875,0.004166666666668206,SACC,,,,,,,,
310,10.7875,10.979166666666666,0.19166666666666643,FIX,,,,,,,,
311,10.979166666666666,10.983333333333333,0.00416666666666643,SACC,,,,,,,,
312,10.983333333333333,11.025,0.04166666666666785,FIX,,,,,,,,
313,11.025,11.029166666666669,0.004166666666668206,SACC,,,,,,,,
314,11.029166666666669,11.054166666666667,0.02499999999999858,FIX,,,,,,,,
315,11.054166666666667,11.058333333333334,0.00416666666666643,SACC,,,,,,,,
316,11.058333333333334,11.129166666666666,0.07083333333333286,FIX,,,,,,,,
317,11.129166666666666,11.133333333333333,0.00416666666666643,SACC,,,,,,,,
318,11.133333333333333,11.2125,0.0791666666666675,FIX,,,,,,,,
319,11.2125,11.233333333333333,0.02083333333333215,SACC,,,,,,,,
320,11.233333333333333,11.3125,0.0791666666666675,FIX,,,,,,,,
321,11.3125,11.316666666666666,0.00416666666666643,SACC,,,,,,,,
322,11.316666666666666,11.429166666666667,0.11250000000000071,FIX,,,,,,,,
323,11.429166666666667,11.433333333333334,0.00416666666666643,SACC,,,,,,,,
324,11.433333333333334,11.566666666666666,0.13333333333333286,FIX,,,,,,,,
325,11.566666666666666,11.583333333333334,0.016666666666667496,SACC,,,,,,,,
326,11.583333333333334,11.608333333333333,0.02499999999999858,FIX,,,,,,,,
327,11.608333333333333,11.616666666666667,0.008333333333334636,GAP,,,,,,,,
328,11.616666666666667,11.620833333333334,0.00416666666666643,FIX,,,,,,,,
329,11.620833333333334,11.641666666666666,0.02083333333333215,SACC,,,,,,,,
330,11.641666666666666,11.679166666666667,0.03750000000000142,FIX,,,,,,,,
331,11.679166666666667,11.683333333333334,0.00416666666666643,SACC,,,,,,,,
332,11.683333333333334,11.779166666666669,0.09583333333333499,FIX,,,,,,,,
333,11.779166666666669,11.783333333333331,0.004166666666662877,SACC,,,,,,,,
334,11.783333333333331,11.883333333333333,0.10000000000000142,FIX,,,,,,,,
335,11.883333333333333,11.891666666666666,0.00833333333333286,SACC,,,,,,,,
336,11.891666666666666,12.008333333333333,0.11666666666666714,FIX,,,,,,,,
337,12.008333333333333,12.029166666666669,0.020833333333335702,SACC,,,,,,,,
338,12.029166666666669,12.05,0.02083333333333215,GAP,,,,,,,,
339,12.05,12.054166666666667,0.00416666666666643,SACC,,,,,,,,
340,12.054166666666667,12.0625,0.00833333333333286,FIX,,,,,,,,
341,12.0625,12.066666666666666,0.00416666666666643,SACC,,,,,,,,
342,12.066666666666666,12.129166666666666,0.0625,FIX,,,,,,,,
343,12.129166666666666,12.133333333333333,0.00416666666666643,SACC,,,,,,,,
344,12.133333333333333,12.141666666666666,0.00833333333333286,FIX,,,,,,,,
345,12.141666666666666,12.145833333333334,0.004166666666668206,SACC,,,,,,,,
346,12.145833333333334,12.158333333333331,0.012499999999997513,FIX,,,,,,,,
347,12.158333333333331,12.170833333333333,0.012500000000001066,SACC,,,,,,,,
348,12.170833333333333,12.175,0.004166666666668206,FIX,,,,,,,,
349,12.175,12.179166666666667,0.00416666666666643,SACC,,,,,,,,
350,12.179166666666667,12.2,0.02083333333333215,FIX,,,,,,,,
351,12.2,12.204166666666666,0.00416666666666643,SACC,,,,,,,,
352,12.204166666666666,12.3125,0.10833333333333428,FIX,,,,,,,,
353,12.3125,12.325,0.01249999999999929,SACC,,,,,,,,
354,12.325,12.3625,0.03750000000000142,GAP,,,,,,,,
355,12.3625,12.383333333333333,0.02083333333333215,SACC,,,,,,,,
356,12.383333333333333,12.3875,0.00416666666666643,FIX,,,,,,,,
357,12.3875,12.391666666666666,0.00416666666666643,SACC,,,,,,,,
358,12.391666666666666,12.395833333333334,0.004166666666668206,FIX,,,,,,,,
359,12.395833333333334,12.404166666666669,0.008333333333334636,SACC,,,,,,,,
360,12.404166666666669,12.408333333333331,0.004166666666662877,FIX,,,,,,,,
361,12.408333333333331,12.4125,0.004166666666668206,SACC,,,,,,,,
362,12.4125,12.425,0.012500000000001066,FIX,,,,,,,,
363,12.425,12.429166666666667,0.00416666666666643,SACC,,,,,,,,
364,12.429166666666667,12.4625,0.033333333333333215,FIX,,,,,,,,
365,12.4625,12.466666666666669,0.004166666666668206,SACC,,,,,,,,
366,12.466666666666669,12.658333333333331,0.19166666666666288,FIX,,,,,,,,
367,12.658333333333331,12.6625,0.004166666666668206,SACC,,,,,,,,
368,12.6625,12.745833333333334,0.08333333333333393,FIX,,,,,,,,
369,12.745833333333334,12.766666666666666,0.02083333333333215,GAP,,,,,,,,
370,12.766666666666666,12.7875,0.020833333333333925,SACC,,,,,,,,
371,12.7875,12.8125,0.025000000000000355,FIX,,,,,,,,
372,12.8125,12.816666666666666,0.00416666666666643,SACC,,,,,,,,
