,id,label,start_time,end_time,start_x,start_y,end_x,end_y,amp,peak_vel,med_vel,avg_vel
0,,PURS,0.0,0.17083333333333334,39.80141866207123,168.4722661972046,29.87372812510351,114.18214834789003,0,52.9525997719751,2.564510495056288,8.461611600664945
1,863.0,SACC,0.17083333333333334,0.2,29.86045849853901,112.77516148671984,-52.205258894924285,16.93830031381479,0,348.17151709324025,105.46277920171111,112.6205751711046
2,,FIXA,0.2,0.2375,-52.44595979787121,16.726584888686194,-65.53140803983914,-50.31931826600326,0,161.90435937716035,11.90136008258555,45.99464702527235
3,849.0,SACC,0.2375,0.24583333333333332,-63.450508621786334,-53.65689025572539,10.814898743392732,-74.95858669281017,0,439.83956978158494,231.11435970344186,231.11435970344186
4,,FIXA,0.24583333333333332,0.2916666666666667,11.931790245444205,-70.87912503311892,22.06773493412357,-20.9030968280451,0,345.1044999070696,7.253842078812614,42.150707084901114
5,704.0,SACC,0.2916666666666667,0.31666666666666665,20.250271964715854,-23.13693175793105,-84.94999153225454,-61.83825836371716,0,207.35196421799,108.9563497876926,109.5997017544217
6,,PURS,0.31666666666666665,0.5291666666666667,-85.18039148229676,-60.35808076931531,-87.82533873374787,-46.7118961053657,0,40.52758332329587,5.57440124959226,8.087144471447985
7,,FIXA,0.5291666666666667,0.5833333333333334,-87.81937579439517,-46.888732869414135,-87.83177214003044,-56.36336934744482,0,11.76338289859152,2.778876431075126,4.709942459397771
8,452.0,SACC,0.5833333333333334,0.6375,-92.9368477548856,-57.00810227962369,-294.2933591276266,-83.88913108857348,0,199.70716049143343,92.2842400437137,90.83400563884514
9,,PURS,0.6375,0.8541666666666666,-294.6724145283789,-84.55897431548739,-386.39708772331255,-105.3072941044201,0,227.36181328034036,9.66598671773169,19.23544814496835
10,346.0,SACC,0.8541666666666666,0.9291666666666667,-380.7577380385173,-102.05971248414728,-3.1967074703926195,-23.330533504486084,0,261.66290304022823,96.09409481591734,128.0328287577051
11,,PURS,0.9291666666666667,1.0,-3.114578410690727,-23.330533504486084,-6.70145058631897,-3.941130638122559,0,22.02227250589124,7.3473802108604,8.852490040977509
12,0.0,ISAC,1.0,1.0125,-6.179925327954753,-4.602615740206743,6.734113931655884,-20.98234891891491,0,78.85452293219635,39.94762069443761,41.20000256855608
13,,PURS,1.0125,1.3083333333333333,6.733585651310325,-20.98311059319403,-2.593181056807099,-35.48584247447123,0,30.17718876334927,6.480282694350475,7.373094259665276
14,729.0,SACC,1.3083333333333333,1.3166666666666667,-3.4944442030678697,-33.8714361190797,-83.65973398081648,-67.56532387737552,0,494.9062869870017,252.71786470797664,252.71786470797664
15,,FIXA,1.3166666666666667,1.4041666666666666,-76.28476284168107,-62.67517168778608,-6.269790589809418,-25.641009092226312,0,103.74141268440052,12.393274081218228,27.502426385933187
16,1.0,ISAC,1.4041666666666666,1.4416666666666667,-9.705067831101433,-27.860140800476188,-86.10130965645145,-46.285595220338855,0,99.97178935242611,54.67621198746909,56.30338542500126
17,,PURS,1.4416666666666667,1.575,-86.33400624990463,-46.66131734848023,-90.03301614522934,-37.49347166002133,0,67.26896359530812,9.51408568268244,13.316452021145988
18,3.0,ISAC,1.575,1.5916666666666666,-90.20951065850473,-38.60474155891672,-123.0036919116974,-70.9716796875,0,131.53098829355227,65.15415640065159,67.06038428188478
19,,PURS,1.5916666666666666,1.7791666666666666,-123.0036919116974,-70.9716796875,-92.59187563352197,-70.10940313339233,0,107.66466870457184,10.196807916468131,16.371782655053227
20,0.0,ISAC,1.7791666666666666,1.8,-84.4201398045965,-69.02711959879268,-31.05471143780885,-61.711335182190055,0,134.15893230966512,72.77782567374301,71.16428202696893
21,,FIXA,1.8,1.8583333333333334,-29.675755620002747,-60.73357721281998,-38.54963329740453,-39.71316165382587,0,35.164821619294614,8.312008221493157,11.68276997526358
22,0.0,ISAC,1.8583333333333334,1.875,-39.55626419329358,-38.10324369213187,-27.64958482980728,-28.01974243871081,0,87.55975021043429,32.25443840802964,40.7201234467355
23,,PURS,1.875,2.2375,-27.900115031761565,-28.93082632587699,-41.53137059231055,-19.35664056313338,0,35.636587743623494,5.983594535220237,8.867847720318675
24,360.0,SACC,2.2375,2.283333333333333,-40.82316031972345,-20.380107802032843,165.14203096597694,-21.13677263259888,0,236.98761803170189,91.80521989479288,109.49290737065672
25,,PURS,2.283333333333333,2.5541666666666667,164.63260285357242,-20.67182137163662,183.2282181489793,-47.17919978583837,0,42.647998689705794,6.566820881534516,9.515332224167855
26,589.0,SACC,2.5541666666666667,2.629166666666667,175.7225370993278,-49.29553106182103,-142.14973934922523,-6.5344584483227495,0,340.4215883897387,82.04014338650363,108.15394192792733
27,,PURS,2.629166666666667,2.779166666666667,-142.77690090732509,-7.004864492523412,-121.04745843807363,-12.171113491058463,0,43.15653937682564,8.914929823724052,12.020991419899154
28,225.0,SACC,2.779166666666667,2.816666666666667,-121.70887248015929,-12.214077872595114,-389.3253134831582,-32.181702834625135,0,527.7342797040553,172.09096417956823,183.27422403574562
29,,PURS,2.816666666666667,3.1041666666666665,-387.597594988637,-31.31172726064609,-392.4935059135975,-64.66970443725586,0,134.60466446341422,11.853831126581518,17.70916106247458
30,302.0,SACC,3.1041666666666665,3.129166666666667,-383.65904914737234,-64.66970443725586,-160.80809396505356,-32.204568386077995,0,636.8007054350933,54.008976535677576,227.97423505649112
31,,FIXA,3.129166666666667,3.1666666666666665,-160.42037407619617,-32.204568386077995,-153.80892968177795,-20.20563684750472,0,34.704581918443495,5.526334042130978,13.400148168753761
