,id,label,start_time,end_time,start_x,start_y,end_x,end_y,amp,peak_vel,med_vel,avg_vel
1116,1597.0,SACC,256.625,256.64166666666665,211.680742978356,-45.4972481288934,212.1607010685776,-78.00031900405884,0,184.3148605975008,94.43804787526082,94.43804787526082
1117,,PURS,256.64166666666665,257.15,212.0917606311257,-78.00031900405884,194.7569919539508,-70.40746207540847,0,53.56274906148766,7.0962714798202695,11.033074674471539
1118,1234.0,SACC,257.15,257.2083333333333,193.643529751898,-70.69945443277389,178.89427295534625,-121.48428097479038,0,145.46120715063626,6.516585028611952,43.962909638080774
1119,,PURS,257.2083333333333,257.3666666666667,178.82264520766967,-121.58975997336816,196.8035400936064,-78.8274443866379,0,60.81258631329929,16.338964328438106,19.474723868875458
1120,1466.0,SACC,257.3666666666667,257.40833333333336,199.7153298854828,-79.14322614669811,185.9586903076332,-108.30430685907749,0,183.7286301227749,2.765223772551381,41.614513394395644
1121,,PURS,257.40833333333336,257.5416666666667,186.7973136930005,-102.93066757336877,199.6229390131576,-56.95309638977051,0,70.54571707511522,15.8631010270053,20.261219541675842
1122,1833.0,SACC,257.5416666666667,257.56666666666666,191.39947525137643,-56.95309638977051,167.1775518846451,-51.64134408436405,0,87.12925567394296,58.77131094273945,64.14071916755563
1123,,PURS,257.56666666666666,258.1666666666667,163.72133360292247,-52.03907723244504,122.02677691235736,-83.34705495671494,0,59.597194119517816,7.212217636082819,11.833694018229968
1124,,FIXA,258.1666666666667,258.2083333333333,122.0323173246624,-83.31525303582524,122.05847548759984,-83.16510539652411,0,0.3308971621199955,0.1834658866223844,0.2099375777226334
1125,,PURS,258.2083333333333,258.4,122.07314775522164,-83.08088670150819,132.49646109895932,-97.21475146264868,0,41.00396744254179,9.259504514887205,9.53449521726224
1126,181.0,SACC,258.4,258.525,128.87540477188267,-96.7864278560614,-516.5782050310703,-52.1837353706361,0,836.1109060764132,162.10806853048413,247.78213397038863
1127,,PURS,258.525,259.09166666666664,-527.3852608010916,-50.62739039055645,-493.1700959754973,-98.3058214187622,0,82.3488746009919,13.344478080600393,20.751548296294274
1128,432.0,SACC,259.09166666666664,259.23333333333335,-495.8163979842405,-97.14027777454814,-432.1917162239552,91.17859149639052,0,230.2199347601589,54.310649108873086,68.55200304228981
1129,,PURS,259.23333333333335,259.4916666666667,-433.6227145849035,90.56186322220256,-437.79508867517495,98.96904800760768,0,63.07306743973276,9.468850660816257,14.595116108778413
1130,1795.0,SACC,259.4916666666667,259.5083333333333,-438.41504715476657,114.3977124527052,-437.8333874036936,126.28746672727006,0,86.34434212671928,76.46188114410856,76.46188114410856
1131,,PURS,259.5083333333333,259.8333333333333,-437.7731874287128,130.16899809304982,-410.1256374183454,189.92127564457547,0,55.30321684073821,13.575877183397903,19.49622201618282
1132,50.0,SACC,259.8333333333333,259.94166666666666,-399.81302658064607,189.9272918701172,154.5388129206347,-11.10124008695441,0,507.5907058995947,344.2279088875521,282.46323303032545
1133,,PURS,259.94166666666666,260.56666666666666,157.32227495773267,-13.657692378683144,141.49262518103168,-89.50332619367457,0,135.59342446644234,8.112557680992863,13.070066847013745
1134,1196.0,SACC,260.56666666666666,260.625,148.88229471926616,-89.24878505588654,170.988924741745,-137.68379688262945,0,214.24154053164847,49.46048272844409,71.21687766655216
1135,,PURS,260.625,260.825,170.998288497535,-137.58806687817528,171.1430406905251,-74.06090497970581,0,56.89519404887921,9.448828269116134,18.376662851587266
1136,954.0,SACC,260.825,260.89166666666665,168.77004569427837,-74.1922701705244,152.77318233855405,-111.08432418111828,0,256.5511301295064,32.189380292268154,65.53198403885906
1137,,PURS,260.89166666666665,261.1666666666667,153.54272084674474,-108.8990135268604,167.69355288027475,-69.45604437537638,0,123.21492619222624,7.049243745490208,13.68572973646044
1138,,FIXA,261.1666666666667,261.21666666666664,167.68917166096085,-69.49116032681857,167.6565326398132,-69.75276564707809,0,0.5866280212444842,0.21694899658518652,0.28300730614989605
1139,,PURS,261.21666666666664,261.825,167.637770980685,-69.90314239467183,153.80834901015083,-71.37677357443286,0,46.977221324215215,3.9830587566795512,8.106952093222295
1140,,FIXA,261.825,261.8666666666667,156.1263326324849,-71.39147641994757,156.7969551345657,-72.36312975281874,0,13.143114072169316,1.563475901433763,3.9844867382476936
1141,,PURS,261.8666666666667,262.075,156.8460682827401,-72.42189244587708,151.63083261559848,-83.97092524188774,0,80.96993498428562,5.86487515192099,10.855825078145044
1142,1194.0,SACC,262.075,262.1166666666667,145.85949101065114,-84.15267258189,163.80042040984725,-77.93015241622936,0,296.00058001220503,33.35204465568862,109.8792689485044
1143,,PURS,262.1166666666667,262.2,165.56061708927157,-75.20134341646433,134.64739667516864,-88.74374628067022,0,49.352287374506886,19.314741914368142,24.854868911500063
1144,,FIXA,262.2,262.25,134.50574643838124,-88.74374628067022,133.4160005362729,-88.69820420171612,0,2.514778670726399,0.8737893612955918,1.166736669275485
1145,1282.0,SACC,262.25,262.325,131.2940175369225,-84.62035788453123,125.58789145946504,-77.55750417709362,0,189.782412229554,41.69290215650803,68.91316288993458
1146,,PURS,262.325,266.025,125.53140660205224,-77.51774529611754,115.86894288561344,-39.289874658369975,0,57.58602878047938,6.785054716411853,10.455547092930102
1147,187.0,SACC,266.025,266.1,117.2014996073032,-39.14713318186822,416.2948195934296,-79.07192982034255,0,332.37514876161214,222.31121833509232,206.04510967633678
1148,,PURS,266.1,266.6166666666667,416.2948195934296,-79.99101877212536,526.7537567549087,-67.9813361055538,0,177.49779549365385,7.876661209186862,18.450589408265287
1149,1.0,ISAC,266.6166666666667,266.65833333333336,523.9204003177937,-72.90608254789875,524.6509604843895,-90.96221789239708,0,77.76801307327466,8.767469970212966,26.754235174971672
1150,,PURS,266.65833333333336,266.80833333333334,525.6698529265907,-91.857247793744,545.3549226083481,-83.46068279076965,0,33.51484889055348,7.206369407467734,9.754469853278218
