,id,label,start_time,end_time,start_x,start_y,end_x,end_y,amp,peak_vel,med_vel,avg_vel
2853,2.0,ISAC,176.45416666666668,176.46666666666667,1133.886050105095,-93.85634280031378,1129.2866336044087,-100.11870861053472,0,48.27077421611683,16.79795221703553,22.591664350887058
2854,,FIXA,176.46666666666667,176.53333333333333,1128.4050503969193,-99.55260381912152,1137.8236433091142,-101.4195842549041,0,10.426923023849236,5.218660053125136,5.112796540717871
2855,0.0,ISAC,176.53333333333333,176.54583333333332,1138.4283794164658,-103.20820500928876,1136.7753022173038,-120.71993350982666,0,62.14597764696685,28.40619754056176,33.37545738823639
2856,3.0,ISAC,176.55,176.57083333333333,1137.0349768400192,-120.15949542769448,1144.7860581689947,-115.77147245407104,0,20.50375693781613,14.238675910036129,11.580954408681357
2857,1.0,ISAC,176.575,176.6125,1145.6360150329542,-115.77147245407104,1161.2493092305162,-132.65634484011866,0,35.687238601062425,7.710081967022959,13.361405593489017
2858,4.0,ISAC,176.61666666666667,176.62916666666666,1160.5379053211875,-133.57380770347248,1157.79627867928,-134.49429273605352,0,24.01614932664654,10.75774003247799,12.887231521086406
2859,5.0,ISAC,176.65416666666667,176.70416666666668,1162.761368540756,-136.78550011057928,1186.6430640277574,-129.22425040386375,0,21.72004469814267,8.294121799224577,10.387259199573755
2860,,FIXA,176.70416666666668,176.7625,1187.001015305519,-130.3334582207836,1192.2693303553674,-145.23807764053345,0,18.33511686111384,7.149948000581528,8.221764464334093
2861,1467.0,SACC,176.7625,176.79583333333332,1194.4033179867758,-145.23807764053345,1160.5133827999234,-137.09439039230352,0,215.76799713769503,19.785090599315716,43.33569135871416
2862,443.0,SACC,176.81666666666666,176.87916666666666,1171.5564694083723,-139.9023114011112,995.0962139368056,-141.92326068878174,0,283.7126700805675,80.08306290829088,82.30722167532966
2863,3.0,ISAC,176.8875,176.9,994.6862231537264,-140.1477548615267,984.4856678157904,-135.16180515289307,0,43.20246535898556,12.470232004301009,20.231418626631616
2864,6.0,ISAC,176.92083333333332,176.93333333333334,986.62839390511,-134.90446805328477,993.264063512446,-136.0549610715757,0,28.7950154141616,8.83722865765979,13.948307070443839
2865,0.0,ISAC,176.9375,176.975,994.519611159509,-136.93555546442056,1040.1283966598962,-154.4933795928955,0,66.42731751428265,31.0428794033844,28.19130652030601
2866,5.0,ISAC,176.97916666666666,176.99166666666667,1041.8094701932976,-153.74297918511405,1051.2376235723495,-152.02146971864366,0,28.533232847149907,17.759166741178475,17.28333522309644
2867,1.0,ISAC,176.99583333333334,177.05833333333334,1050.5840656757357,-148.4456751536767,1097.440205394087,-134.63776456657664,0,77.38216036452884,12.547495400844008,18.570947080413404
2868,,FIXA,177.05833333333334,177.12916666666666,1098.4738401255963,-134.8102927207947,1115.4914152476567,-142.57105628846904,0,16.426925881421973,4.934140336458347,5.590115567424257
2869,2146.0,SACC,177.12916666666666,177.15,1119.3539245765094,-143.99370731160028,1149.004932326912,-148.11233282089233,0,50.59452066217864,27.976088160308223,31.897587293996015
2870,,FIXA,177.15,177.20416666666668,1150.7053577899933,-145.84793096652186,1157.367272985031,-135.1251940380129,0,26.35811963848392,6.394073634769891,9.055772218649432
2871,1749.0,SACC,177.20416666666668,177.225,1159.573400444414,-134.90057863646106,1195.320565597476,-130.62043219540683,0,68.4817371955271,29.051339404687468,35.35544400798335
2872,1290.0,SACC,177.24166666666667,177.25833333333333,1197.7666393587124,-132.44457938038704,1161.4199985599355,-112.14500848059232,0,169.66384804731572,53.55186240668658,71.48850804298722
2873,,FIXA,177.25833333333333,177.39583333333334,1161.4373715557194,-111.8562060902984,1209.4965974800475,-127.49237875007324,0,33.13794852565801,8.530624084874875,9.757127574123817
2874,897.0,SACC,177.39583333333334,177.4375,1208.2390725429218,-123.7079062926264,1226.2867447181843,-42.614865303039664,0,91.79480571570669,49.037627314943904,50.27589658939561
2875,,FIXA,177.4375,177.70833333333334,1227.9995784325283,-45.56943970588808,1287.6404346696306,-46.60632201480697,0,29.87502435028726,10.159632990305363,10.512624851055783
2876,785.0,SACC,177.70833333333334,177.75,1291.9872445538722,-46.0842964717969,1388.6429353668398,-62.34315633773815,0,99.70803210912874,61.983995412957384,56.645828008706005
2877,,FIXA,177.75,178.0625,1387.2565568089483,-62.90592714552979,1437.7557130204652,-51.73467106024469,0,23.436048203918396,6.584283432500286,8.4611800771759
2878,2092.0,SACC,178.0625,178.09583333333333,1442.5779547774232,-50.78539449163116,1463.558039082576,-28.155180597428465,0,105.252182290093,8.226960180071464,20.52536807206721
2879,2.0,ISAC,178.125,178.1375,1472.9220622452865,-23.6464852866674,1466.208958983421,-30.93874670743969,0,32.62824158042431,13.790476253241089,17.81284447230465
2880,1.0,ISAC,178.15833333333333,178.18333333333334,1452.603282756947,-41.678459303266,1451.6114324379794,-53.79627943038952,0,35.482406847002345,16.375146225992395,18.792994034621632
2881,,FIXA,178.18333333333334,178.39166666666668,1451.7273215830396,-53.79567226641767,1444.7434732317924,-26.390818180349537,0,23.09836186085676,6.032092496344951,6.5936616818235585
2882,4.0,ISAC,178.39166666666668,178.42083333333332,1444.7434732317924,-27.25284523690752,1457.664828300476,-27.57865076489329,0,34.86438707604016,4.212796598247549,10.856978922272985
2883,,FIXA,178.42083333333332,178.48333333333332,1457.5755834938243,-28.53515926990952,1449.4324796979124,-22.687010954955326,0,13.331637401377977,4.911225459042479,5.814361847275856
2884,0.0,ISAC,178.48333333333332,178.49583333333334,1446.113914333734,-22.21498118707057,1439.6591959297657,-10.619610322644798,0,50.72161112787333,14.081122643916096,25.838524939423156
2885,,FIXA,178.49583333333334,178.70833333333334,1439.4018938184763,-10.465192794799805,1346.399672057465,26.27700291083787,0,29.69786179921485,8.646532918449095,10.098809260336804
2886,0.0,ISAC,178.99583333333334,179.0125,1937.9865223790912,-173.8460898399353,1911.7500428409603,-184.4310511237666,0,55.1941152763983,36.82898582533718,35.46046502375934
2887,,FIXA,179.0125,179.05,1911.0229490114789,-184.88773351966603,1898.37500936775,-184.74236726760864,0,11.674997187369527,5.756915019253229,5.9094357712955565
2888,3.0,ISAC,179.05,179.05833333333334,1895.2060829411105,-184.3967774566116,1889.4002299308777,-183.7581038475037,0,20.53493694752505,15.860820452558684,15.860820452558684
2889,,FIXA,179.05833333333334,179.15416666666667,1889.009314989351,-184.7335454798456,1868.337294191529,-175.29823301983745,0,15.310825435765858,5.211790184901187,5.699575881892245
2890,2.0,ISAC,179.15416666666667,179.17083333333332,1870.6871526241305,-175.0990390777588,1872.964427947998,-166.8931961059571,0,22.575154768118967,12.048819858784011,11.79506587129697
2891,,FIXA,179.17083333333332,179.23333333333332,1872.549729639364,-167.37671200920502,1845.6733635144,-167.00438594995896,0,15.65037570384043,6.106168127473346,7.303913813708745
2892,1.0,ISAC,179.23333333333332,179.24583333333334,1843.0545934721667,-165.99678433900786,1833.2200019359589,-160.8918671961256,0,31.76799305306547,11.63226801230993,17.8938301507504
2893,,FIXA,179.24583333333334,179.29583333333332,1833.0632560160864,-160.3725819577555,1818.525531674396,-164.54182258227758,0,7.689383123114061,5.208214936033957,5.328602988289504
2894,624.0,SACC,179.29583333333332,179.34583333333333,1817.7178119421003,-162.5719972810695,1806.9409447535584,-162.76316642761236,0,548.16066495892,98.80828864495938,116.76485174894917
2895,,FIXA,179.34583333333333,179.44583333333333,1806.0798339154032,-162.76316642761236,1792.4307309389114,-170.83361148834229,0,18.71447668747201,4.891835585020523,6.440759061747584
2896,1.0,ISAC,179.44583333333333,179.45833333333334,1789.1100668363017,-169.42229886642212,1779.9406992197037,-165.52523374557495,0,31.02648926914276,13.546008925668731,17.01558899332516
2897,0.0,ISAC,179.4625,179.48333333333332,1780.9361773206458,-166.61455910255592,1791.603726753726,-168.01065433528393,0,25.73791203541968,4.958711162085988,9.920989102335197
2898,,FIXA,179.48333333333332,179.65833333333333,1791.4103263284662,-167.98216119085637,1769.5549294742736,-148.468472185528,0,17.310992424964397,3.903969977966166,5.9227523571278375
2899,0.0,ISAC,179.65833333333333,179.68333333333334,1766.7372828431169,-148.4645962715149,1764.1879594368068,-122.26933164003349,0,41.107191286116304,19.94922669198603,21.845421719757606
2900,144.0,SACC,179.6875,179.74583333333334,1762.1808932028637,-121.47625288464344,1172.4874618148262,-83.99451971054077,0,622.1325969410119,97.71573643518748,184.82496260955614
2901,,FIXA,179.74583333333334,180.02916666666667,1167.924996916533,-84.08904113089993,1037.8311500487237,-165.54894968737125,0,409.4408829389526,15.33156776956559,22.425726671345316
2902,262.0,SACC,180.02916666666667,180.09583333333333,1036.5737569354635,-167.21575427283432,697.6885576455239,-168.8348650932312,0,360.4910292432121,65.72337650961563,111.04811696421835
2903,,FIXA,180.09583333333333,180.175,695.320403821538,-169.22876870310233,734.469651200435,-165.69460630416876,0,28.902225080518683,12.571933985721028,13.282982877626154
2904,0.0,ISAC,180.175,180.19166666666666,737.1707317532984,-165.3403440169275,749.6272542638314,-163.795816898346,0,44.271387168734925,15.481521628502021,19.96663951382716
2905,,FIXA,180.19166666666666,180.25416666666666,749.7766027528738,-164.0565897426995,749.0616371012914,-163.1757147590283,0,30.28132291416357,7.2472402924088,7.88837484841685
2906,263.0,SACC,180.25416666666666,180.35,748.0008830163712,-162.8108764276201,1051.77908570315,-80.02519611681525,0,295.4123456050289,30.50579923448793,78.88238817012746
2907,,FIXA,180.35,180.54583333333332,1051.8234761662904,-79.98262996292794,980.5805411176284,-90.35086520919874,0,31.198895948152504,7.252981037264583,10.26889634848653
2908,505.0,SACC,180.54583333333332,180.56666666666666,982.9577997572678,-89.56075439535788,1194.1828714609146,-23.488748073577995,0,866.8744445336813,73.94538153371191,215.5493389061558
2909,696.0,SACC,180.59166666666667,180.625,1191.731040813883,-23.94971157203125,1052.363770345899,-37.30180263519287,0,459.8671725877838,34.715999363430676,87.00640939545477
2910,1387.0,SACC,180.62916666666666,180.69166666666666,1050.982841797944,-37.41406202316296,1034.3397563028363,-49.43273583585956,0,81.10535730240643,27.450136971775876,33.58232600461631
2911,,FIXA,180.69166666666666,180.74583333333334,1034.2085067033768,-49.02099624404676,1034.8920331103786,-51.975206451350665,0,12.19825911836679,3.0724420316069674,4.343002012976782
2912,0.0,ISAC,180.74583333333334,180.7625,1035.2254538366774,-54.115671751172925,1045.7409098601377,-60.6089536774756,0,30.02422461528327,21.956813264994096,21.309781661379414
2913,,FIXA,180.7625,180.85,1046.6120861768725,-61.38886130492856,1043.8523903635778,-58.435824170653895,0,13.880492355189489,5.122520413717154,5.636451384136354
2914,1.0,ISAC,180.85,180.85833333333332,1041.2272304568703,-57.4274011394177,1035.649424018975,-57.83178806304943,0,26.907955791101827,20.259746392326143,20.259746392326143
2915,1171.0,SACC,180.8625,180.89583333333334,1036.6094749845065,-58.43088626861584,1075.1235823107445,-3.903715745570156,0,72.62073330010948,43.002714280942996,44.04398184241372
2916,,FIXA,180.89583333333334,180.9625,1075.9709635702934,-0.7283886211953722,1043.7595247026018,17.502774086264758,0,33.104597296868604,14.034478366503938,14.90682331030344
2917,0.0,ISAC,180.9625,180.975,1043.4129955775131,19.311989481625456,1037.7248345644707,26.966142654418945,0,44.510493864512576,9.60866788840324,19.56062684038396
2918,0.0,ISAC,181.00416666666666,181.03333333333333,1032.8566095135225,17.074112657969167,1021.391564049102,7.066701259476422,0,37.17038204794876,9.579595719494309,14.562885503158764
2919,,FIXA,181.03333333333333,181.12083333333334,1020.8398372732972,5.865911679954593,1007.6732975885128,4.803300912192651,0,26.368365475369067,6.255846209270817,8.528548899393584
2920,401.0,SACC,181.12083333333334,181.19583333333333,1003.258703188599,2.194198070563208,830.4289825414904,44.17157058127091,0,246.11413567295483,54.188232211640425,66.80683186297576
2921,,FIXA,181.19583333333333,181.24583333333334,830.2077498831133,44.10155406397712,825.3872805502582,59.0070085681902,0,30.518367031389584,7.394062452834346,8.66707242004121
2922,0.0,ISAC,181.24583333333334,181.275,825.3186378431017,61.99183643583361,822.6528168435221,69.07124519348145,0,48.70746713619278,15.382577740008871,19.045225963311886
2923,1422.0,SACC,181.30833333333334,181.33333333333334,816.727381288303,66.81883335113525,783.1315322697368,100.88848021834212,0,102.89151879485073,36.27026959528227,43.973162765649086
2924,293.0,SACC,181.3375,181.39166666666668,776.7360401047365,109.59522028283128,495.001186277214,151.73505343526242,0,396.2283649899361,113.95862007115817,121.24898937814613
2925,,FIXA,181.39166666666668,181.6,495.53345561027527,152.49583833853913,436.2018551688405,143.31391717775094,0,36.89150049215437,12.752743420650573,13.36948227974407
2926,737.0,SACC,181.6,181.64583333333334,432.19754948461537,144.96914403996416,322.0278353280356,162.31069564819336,0,195.69767431792977,33.63765218270102,60.623826028991886
2927,2038.0,SACC,181.65,181.66666666666666,318.1808815857062,162.31091022491455,304.31964805971785,178.0378818992632,0,43.7833463161741,37.48010559322368,34.732513307074726
2928,,FIXA,181.66666666666666,181.84166666666667,303.9809814691544,178.7283696522442,304.9680017232895,167.89991003407275,0,25.522983531284964,5.227356342898296,7.7127743120917485
2929,34.0,SACC,181.84166666666667,181.925,303.610037386233,167.88976192474365,1161.6289978748828,-39.69515562057495,0,951.3341104368948,153.53718421960292,235.85917047042045
2930,,FIXA,181.925,181.97916666666666,1161.6334150746363,-39.6950076260821,1162.446617341622,-26.07682943344116,0,34.05220103096312,4.579030791992622,9.27844668759422
2931,1437.0,SACC,181.97916666666666,181.99166666666667,1159.4530481994152,-23.22417497634888,1206.7877728939056,-34.55343246459961,0,189.25591877322003,35.42635106240976,81.59698975178263
2932,,FIXA,181.99166666666667,182.04583333333332,1206.7150565493966,-34.52540824065889,1207.0267057422548,-38.3958519765654,0,36.03788786778174,9.294526629519344,13.804286168032945
2933,1551.0,SACC,182.04583333333332,182.07916666666668,1211.2823109774365,-40.31499595747243,1172.0241689370578,-34.01937422130523,0,69.96762190421697,18.329145613606926,30.76079768925534
2934,1.0,ISAC,182.0875,182.1,1168.695277911398,-34.65112554291864,1161.5546560768944,-37.77858962509053,0,22.779074975162235,14.668337275241717,15.114689455513991
2935,,FIXA,182.1,182.14166666666668,1161.8933973535895,-37.50258559742776,1165.617611780763,-35.70625100805064,0,14.31031485742475,3.1912915368625576,4.725624032043079
2936,0.0,ISAC,182.14166666666668,182.15833333333333,1164.2374548507566,-35.0313589830322,1157.5056467428733,-29.41442728042614,0,31.453985610237662,9.050370609474408,13.308189254749646
2937,1273.0,SACC,182.16666666666666,182.2,1157.6797131970525,-27.425968327067466,1204.698119475228,-53.106328542691074,0,139.96756787103132,28.40953927325292,43.822705885014784
2938,0.0,ISAC,182.20416666666668,182.21666666666667,1206.3326662778854,-55.53096794502709,1201.6394320360273,-63.2757125170089,0,41.952248545886434,11.565325980540182,20.412750174909426
2939,1.0,ISAC,182.22083333333333,182.23333333333332,1199.697246053158,-61.47677487273502,1197.99834001909,-55.02696839340712,0,27.13544711137717,8.873743880437218,14.41741205269273
2940,,FIXA,182.23333333333332,182.29583333333332,1197.4049813300485,-54.84464904235112,1195.724737434081,-49.13622311909171,0,21.09001282963695,4.284759713667119,5.9989423171037854
2941,184.0,SACC,182.29583333333332,182.38333333333333,1193.1105272769928,-48.66088628768932,1953.0846679403128,-196.66261413828047,0,845.2697256779637,58.13549456323714,149.5900947564067
2942,1731.0,SACC,182.8,182.8375,2580.524881612283,-451.86278717626254,2517.8829976654138,-455.10883272439486,0,157.6953232360369,4.578418831181354,23.964115912671318
2943,,FIXA,182.8375,182.875,2517.8568519911373,-455.1497277682796,2529.9152445408104,-448.3660826760312,0,26.185988122647792,6.50830398227338,8.040592203541777
2944,1767.0,SACC,182.875,182.9,2534.9082551628226,-448.35262298583984,2522.0566133980983,-429.2134344577789,0,70.76270437834407,25.89621776577609,29.320286139607713
2945,,FIXA,182.9,182.97083333333333,2522.042431286576,-429.0049039983289,2504.9175677484413,-422.1817095575514,0,12.98839855048199,2.702808853522331,3.644972669388062
2946,0.0,ISAC,182.97083333333333,182.99583333333334,2505.766851781908,-420.4971273264743,2547.3196308016777,-397.0221342589314,0,46.79797283370896,30.391940690231145,28.244511439764548
2947,1.0,ISAC,183.0,183.02083333333334,2547.3196308016777,-397.0300291912592,2522.514804171275,-401.7356899075613,0,33.92599090937658,19.854965484947456,17.045384361933564
2948,,FIXA,183.02083333333334,183.05833333333334,2522.4456979081524,-402.3688836784015,2508.9874181449413,-406.0472161923328,0,20.925297756893144,10.724980698583458,8.784691245253512
2949,1531.0,SACC,183.05833333333334,183.0875,2503.043787118353,-406.4608454704285,2450.929495166618,-358.9570056194944,0,110.18898345895715,16.572706730575913,35.49652499818391
2950,,FIXA,183.0875,183.125,2448.9439225013766,-358.5391410523079,2415.855549204807,-354.89882826805115,0,31.95908648551217,7.290580756509179,11.075286131533359
2951,2099.0,SACC,183.125,183.14583333333334,2412.146198481579,-354.89882826805115,2419.51222705841,-341.4761377517847,0,104.44692165879684,30.339921259288417,42.67396718260737
2952,126.0,SACC,183.1625,183.2375,2392.8056480620285,-331.794250870003,2274.067780049449,-308.4097398491631,0,1246.9904332365263,59.39661123117994,158.80081720699567
2953,446.0,SACC,183.25833333333333,183.3,2218.203254216865,-306.65049260595066,2003.008484125137,-183.7626814842224,0,402.2843421408864,97.38160500590757,109.2315773264681
2954,,FIXA,183.3,183.3375,2004.9154285912964,-183.9631730187793,2004.454368440715,-187.98368727583625,0,17.593794738039378,7.763185411887917,8.753330350451625
